county,cause,year,count
Solano,Essential hypertension and hypertensive renal disease,2003,12
Solano,Essential hypertension and hypertensive renal disease,2004,0
Solano,Essential hypertension and hypertensive renal disease,2005,0
Solano,Essential hypertension and hypertensive renal disease,2006,16
Solano,Essential hypertension and hypertensive renal disease,2007,12
Solano,Essential hypertension and hypertensive renal disease,2008,11
Solano,Essential hypertension and hypertensive renal disease,2009,0
Solano,Essential hypertension and hypertensive renal disease,2010,0
Solano,Essential hypertension and hypertensive renal disease,2011,14
Solano,Essential hypertension and hypertensive renal disease,2012,0
Solano,Essential hypertension and hypertensive renal disease,2013,32
Solano,Essential hypertension and hypertensive renal disease,2014,11
Solano,Essential hypertension and hypertensive renal disease,2015,54
Solano,Essential hypertension and hypertensive renal disease,2016,31
Solano,Essential hypertension and hypertensive renal disease,2017,53
Solano,Essential hypertension and hypertensive renal disease,2018,34
Solano,Essential hypertension and hypertensive renal disease,2019,52
Solano,Essential hypertension and hypertensive renal disease,2020,69
Solano,Essential hypertension and hypertensive renal disease,2021,71
Solano,Accidents (unintentional injuries),1989,45
Solano,Accidents (unintentional injuries),1990,51
Solano,Accidents (unintentional injuries),1991,47
Solano,Accidents (unintentional injuries),1992,105
Solano,Accidents (unintentional injuries),1993,125
Solano,Accidents (unintentional injuries),1994,39
Solano,Accidents (unintentional injuries),1995,71
Solano,Accidents (unintentional injuries),1996,62
Solano,Accidents (unintentional injuries),1997,89
Solano,Accidents (unintentional injuries),1998,71
Solano,Accidents (unintentional injuries),1999,32
Solano,Accidents (unintentional injuries),2000,106
Solano,Accidents (unintentional injuries),2001,57
Solano,Accidents (unintentional injuries),2002,52
Solano,Accidents (unintentional injuries),2003,121
Solano,Accidents (unintentional injuries),2004,98
Solano,Accidents (unintentional injuries),2005,121
Solano,Accidents (unintentional injuries),2006,134
Solano,Accidents (unintentional injuries),2007,105
Solano,Accidents (unintentional injuries),2008,59
Solano,Accidents (unintentional injuries),2009,98
Solano,Accidents (unintentional injuries),2010,66
Solano,Accidents (unintentional injuries),2011,77
Solano,Accidents (unintentional injuries),2012,98
Solano,Accidents (unintentional injuries),2013,151
Solano,Accidents (unintentional injuries),2014,136
Solano,Accidents (unintentional injuries),2015,159
Solano,Accidents (unintentional injuries),2016,150
Solano,Accidents (unintentional injuries),2017,170
Solano,Accidents (unintentional injuries),2018,202
Solano,Accidents (unintentional injuries),2019,189
Solano,Accidents (unintentional injuries),2020,209
Solano,Accidents (unintentional injuries),2021,281
Solano,Chronic liver disease and cirrhosis,1989,0
Solano,Chronic liver disease and cirrhosis,1990,0
Solano,Chronic liver disease and cirrhosis,1991,18
Solano,Chronic liver disease and cirrhosis,1992,15
Solano,Chronic liver disease and cirrhosis,1993,13
Solano,Chronic liver disease and cirrhosis,1994,0
Solano,Chronic liver disease and cirrhosis,1995,13
Solano,Chronic liver disease and cirrhosis,1996,0
Solano,Chronic liver disease and cirrhosis,1997,0
Solano,Chronic liver disease and cirrhosis,1998,0
Solano,Chronic liver disease and cirrhosis,1999,0
Solano,Chronic liver disease and cirrhosis,2000,12
Solano,Chronic liver disease and cirrhosis,2001,0
Solano,Chronic liver disease and cirrhosis,2002,27
Solano,Chronic liver disease and cirrhosis,2003,0
Solano,Chronic liver disease and cirrhosis,2004,21
Solano,Chronic liver disease and cirrhosis,2005,0
Solano,Chronic liver disease and cirrhosis,2006,0
Solano,Chronic liver disease and cirrhosis,2007,0
Solano,Chronic liver disease and cirrhosis,2008,0
Solano,Chronic liver disease and cirrhosis,2009,0
Solano,Chronic liver disease and cirrhosis,2010,0
Solano,Chronic liver disease and cirrhosis,2011,0
Solano,Chronic liver disease and cirrhosis,2012,16
Solano,Chronic liver disease and cirrhosis,2013,0
Solano,Chronic liver disease and cirrhosis,2014,11
Solano,Chronic liver disease and cirrhosis,2015,0
Solano,Chronic liver disease and cirrhosis,2016,24
Solano,Chronic liver disease and cirrhosis,2017,25
Solano,Chronic liver disease and cirrhosis,2018,0
Solano,Chronic liver disease and cirrhosis,2019,0
Solano,Chronic liver disease and cirrhosis,2020,13
Solano,Chronic liver disease and cirrhosis,2021,12
Solano,"Nephritis, nephrotic syndrome and nephrosis",1989,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1990,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1991,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1992,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1993,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1994,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1995,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1996,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1997,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1998,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",1999,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2000,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2001,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2002,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2003,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2004,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2005,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2006,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2007,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2008,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2009,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2010,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2011,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2012,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2013,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2014,16
Solano,"Nephritis, nephrotic syndrome and nephrosis",2015,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2016,13
Solano,"Nephritis, nephrotic syndrome and nephrosis",2017,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2018,14
Solano,"Nephritis, nephrotic syndrome and nephrosis",2019,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2020,0
Solano,"Nephritis, nephrotic syndrome and nephrosis",2021,43
Solano,Parkinson's disease,1989,0
Solano,Parkinson's disease,1990,0
Solano,Parkinson's disease,1991,0
Solano,Parkinson's disease,1992,0
Solano,Parkinson's disease,1993,0
Solano,Parkinson's disease,1994,0
Solano,Parkinson's disease,1995,0
Solano,Parkinson's disease,1996,0
Solano,Parkinson's disease,1997,0
Solano,Parkinson's disease,1998,0
Solano,Parkinson's disease,1999,0
Solano,Parkinson's disease,2000,0
Solano,Parkinson's disease,2001,0
Solano,Parkinson's disease,2002,0
Solano,Parkinson's disease,2003,0
Solano,Parkinson's disease,2004,0
Solano,Parkinson's disease,2005,0
Solano,Parkinson's disease,2006,0
Solano,Parkinson's disease,2007,0
Solano,Parkinson's disease,2008,0
Solano,Parkinson's disease,2009,0
Solano,Parkinson's disease,2010,0
Solano,Parkinson's disease,2011,0
Solano,Parkinson's disease,2012,0
Solano,Parkinson's disease,2013,0
Solano,Parkinson's disease,2014,0
Solano,Parkinson's disease,2015,0
Solano,Parkinson's disease,2016,0
Solano,Parkinson's disease,2017,0
Solano,Parkinson's disease,2018,0
Solano,Parkinson's disease,2019,0
Solano,Parkinson's disease,2020,12
Solano,Parkinson's disease,2021,12
Solano,Influenza and pneumonia,1989,115
Solano,Influenza and pneumonia,1990,58
Solano,Influenza and pneumonia,1991,61
Solano,Influenza and pneumonia,1992,87
Solano,Influenza and pneumonia,1993,86
Solano,Influenza and pneumonia,1994,97
Solano,Influenza and pneumonia,1995,129
Solano,Influenza and pneumonia,1996,132
Solano,Influenza and pneumonia,1997,135
Solano,Influenza and pneumonia,1998,127
Solano,Influenza and pneumonia,1999,59
Solano,Influenza and pneumonia,2000,76
Solano,Influenza and pneumonia,2001,59
Solano,Influenza and pneumonia,2002,104
Solano,Influenza and pneumonia,2003,89
Solano,Influenza and pneumonia,2004,28
Solano,Influenza and pneumonia,2005,97
Solano,Influenza and pneumonia,2006,69
Solano,Influenza and pneumonia,2007,54
Solano,Influenza and pneumonia,2008,61
Solano,Influenza and pneumonia,2009,97
Solano,Influenza and pneumonia,2010,44
Solano,Influenza and pneumonia,2011,45
Solano,Influenza and pneumonia,2012,12
Solano,Influenza and pneumonia,2013,48
Solano,Influenza and pneumonia,2014,35
Solano,Influenza and pneumonia,2015,20
Solano,Influenza and pneumonia,2016,27
Solano,Influenza and pneumonia,2017,67
Solano,Influenza and pneumonia,2018,62
Solano,Influenza and pneumonia,2019,18
Solano,Influenza and pneumonia,2020,22
Solano,Influenza and pneumonia,2021,12
Solano,Cerebrovascular diseases,1989,170
Solano,Cerebrovascular diseases,1990,188
Solano,Cerebrovascular diseases,1991,204
Solano,Cerebrovascular diseases,1992,235
Solano,Cerebrovascular diseases,1993,251
Solano,Cerebrovascular diseases,1994,204
Solano,Cerebrovascular diseases,1995,238
Solano,Cerebrovascular diseases,1996,258
Solano,Cerebrovascular diseases,1997,236
Solano,Cerebrovascular diseases,1998,220
Solano,Cerebrovascular diseases,1999,319
Solano,Cerebrovascular diseases,2000,282
Solano,Cerebrovascular diseases,2001,274
Solano,Cerebrovascular diseases,2002,295
Solano,Cerebrovascular diseases,2003,248
Solano,Cerebrovascular diseases,2004,214
Solano,Cerebrovascular diseases,2005,209
Solano,Cerebrovascular diseases,2006,196
Solano,Cerebrovascular diseases,2007,192
Solano,Cerebrovascular diseases,2008,162
Solano,Cerebrovascular diseases,2009,154
Solano,Cerebrovascular diseases,2010,163
Solano,Cerebrovascular diseases,2011,131
Solano,Cerebrovascular diseases,2012,174
Solano,Cerebrovascular diseases,2013,148
Solano,Cerebrovascular diseases,2014,182
Solano,Cerebrovascular diseases,2015,226
Solano,Cerebrovascular diseases,2016,248
Solano,Cerebrovascular diseases,2017,323
Solano,Cerebrovascular diseases,2018,250
Solano,Cerebrovascular diseases,2019,261
Solano,Cerebrovascular diseases,2020,316
Solano,Cerebrovascular diseases,2021,351
Solano,Intentional self-harm (suicide),1989,0
Solano,Intentional self-harm (suicide),1990,12
Solano,Intentional self-harm (suicide),1991,0
Solano,Intentional self-harm (suicide),1992,0
Solano,Intentional self-harm (suicide),1993,0
Solano,Intentional self-harm (suicide),1994,0
Solano,Intentional self-harm (suicide),1995,0
Solano,Intentional self-harm (suicide),1996,0
Solano,Intentional self-harm (suicide),1997,0
Solano,Intentional self-harm (suicide),1998,13
Solano,Intentional self-harm (suicide),1999,0
Solano,Intentional self-harm (suicide),2000,0
Solano,Intentional self-harm (suicide),2001,0
Solano,Intentional self-harm (suicide),2002,0
Solano,Intentional self-harm (suicide),2003,15
Solano,Intentional self-harm (suicide),2004,0
Solano,Intentional self-harm (suicide),2005,12
Solano,Intentional self-harm (suicide),2006,0
Solano,Intentional self-harm (suicide),2007,11
Solano,Intentional self-harm (suicide),2008,0
Solano,Intentional self-harm (suicide),2009,0
Solano,Intentional self-harm (suicide),2010,13
Solano,Intentional self-harm (suicide),2011,15
Solano,Intentional self-harm (suicide),2012,0
Solano,Intentional self-harm (suicide),2013,11
Solano,Intentional self-harm (suicide),2014,17
Solano,Intentional self-harm (suicide),2015,0
Solano,Intentional self-harm (suicide),2016,13
Solano,Intentional self-harm (suicide),2017,0
Solano,Intentional self-harm (suicide),2018,16
Solano,Intentional self-harm (suicide),2019,0
Solano,Intentional self-harm (suicide),2020,12
Solano,Intentional self-harm (suicide),2021,0
Sonoma,Alzheimer's disease,1989,0
Sonoma,Alzheimer's disease,1990,0
Sonoma,Alzheimer's disease,1991,0
Sonoma,Alzheimer's disease,1992,0
Sonoma,Alzheimer's disease,1993,0
Sonoma,Alzheimer's disease,1994,0
Sonoma,Alzheimer's disease,1995,0
Sonoma,Alzheimer's disease,1996,0
Sonoma,Alzheimer's disease,1997,0
Sonoma,Alzheimer's disease,1998,0
Sonoma,Alzheimer's disease,1999,13
Sonoma,Alzheimer's disease,2000,16
Sonoma,Alzheimer's disease,2001,50
Sonoma,Alzheimer's disease,2002,55
Sonoma,Alzheimer's disease,2003,93
Sonoma,Alzheimer's disease,2004,62
Sonoma,Alzheimer's disease,2005,100
Sonoma,Alzheimer's disease,2006,129
Sonoma,Alzheimer's disease,2007,143
Sonoma,Alzheimer's disease,2008,203
Sonoma,Alzheimer's disease,2009,174
Sonoma,Alzheimer's disease,2010,264
Sonoma,Alzheimer's disease,2011,210
Sonoma,Alzheimer's disease,2012,204
Sonoma,Alzheimer's disease,2013,264
Sonoma,Alzheimer's disease,2014,257
Sonoma,Alzheimer's disease,2015,253
Sonoma,Alzheimer's disease,2016,257
Sonoma,Alzheimer's disease,2017,296
Sonoma,Alzheimer's disease,2018,261
Sonoma,Alzheimer's disease,2019,267
Sonoma,Alzheimer's disease,2020,196
Sonoma,Alzheimer's disease,2021,199
Sonoma,Cancerous tumor,1989,785
Sonoma,Cancerous tumor,1990,781
Sonoma,Cancerous tumor,1991,786
Sonoma,Cancerous tumor,1992,867
Sonoma,Cancerous tumor,1993,851
Sonoma,Cancerous tumor,1994,887
Sonoma,Cancerous tumor,1995,852
Sonoma,Cancerous tumor,1996,872
Sonoma,Cancerous tumor,1997,964
Sonoma,Cancerous tumor,1998,888
Sonoma,Cancerous tumor,1999,944
Sonoma,Cancerous tumor,2000,946
Sonoma,Cancerous tumor,2001,998
Sonoma,Cancerous tumor,2002,974
Sonoma,Cancerous tumor,2003,974
Sonoma,Cancerous tumor,2004,910
Sonoma,Cancerous tumor,2005,1002
Sonoma,Cancerous tumor,2006,926
Sonoma,Cancerous tumor,2007,1001
Sonoma,Cancerous tumor,2008,921
Sonoma,Cancerous tumor,2009,1050
Sonoma,Cancerous tumor,2010,1042
Sonoma,Cancerous tumor,2011,939
Sonoma,Cancerous tumor,2012,965
Sonoma,Cancerous tumor,2013,1057
Sonoma,Cancerous tumor,2014,991
Sonoma,Cancerous tumor,2015,972
Sonoma,Cancerous tumor,2016,1052
Sonoma,Cancerous tumor,2017,1048
Sonoma,Cancerous tumor,2018,987
Sonoma,Cancerous tumor,2019,970
Sonoma,Cancerous tumor,2020,1019
Sonoma,Cancerous tumor,2021,1040
Sonoma,Chronic lower respiratory diseases,1989,118
Sonoma,Chronic lower respiratory diseases,1990,48
Sonoma,Chronic lower respiratory diseases,1991,59
Sonoma,Chronic lower respiratory diseases,1992,156
Sonoma,Chronic lower respiratory diseases,1993,128
Sonoma,Chronic lower respiratory diseases,1994,137
Sonoma,Chronic lower respiratory diseases,1995,141
Sonoma,Chronic lower respiratory diseases,1996,143
Sonoma,Chronic lower respiratory diseases,1997,149
Sonoma,Chronic lower respiratory diseases,1998,141
Sonoma,Chronic lower respiratory diseases,1999,163
Sonoma,Chronic lower respiratory diseases,2000,167
Sonoma,Chronic lower respiratory diseases,2001,182
Sonoma,Chronic lower respiratory diseases,2002,162
Sonoma,Chronic lower respiratory diseases,2003,156
Sonoma,Chronic lower respiratory diseases,2004,178
Sonoma,Chronic lower respiratory diseases,2005,116
Sonoma,Chronic lower respiratory diseases,2006,172
Sonoma,Chronic lower respiratory diseases,2007,149
Sonoma,Chronic lower respiratory diseases,2008,171
Sonoma,Chronic lower respiratory diseases,2009,229
Sonoma,Chronic lower respiratory diseases,2010,223
Sonoma,Chronic lower respiratory diseases,2011,174
Sonoma,Chronic lower respiratory diseases,2012,228
Sonoma,Chronic lower respiratory diseases,2013,201
Sonoma,Chronic lower respiratory diseases,2014,122
Sonoma,Chronic lower respiratory diseases,2015,194
Sonoma,Chronic lower respiratory diseases,2016,162
Sonoma,Chronic lower respiratory diseases,2017,189
Sonoma,Chronic lower respiratory diseases,2018,132
Sonoma,Chronic lower respiratory diseases,2019,101
Sonoma,Chronic lower respiratory diseases,2020,163
Sonoma,Chronic lower respiratory diseases,2021,142
Sonoma,Diabetes,1989,0
Sonoma,Diabetes,1990,12
Sonoma,Diabetes,1991,0
Sonoma,Diabetes,1992,0
Sonoma,Diabetes,1993,0
Sonoma,Diabetes,1994,0
Sonoma,Diabetes,1995,0
Sonoma,Diabetes,1996,0
Sonoma,Diabetes,1997,0
Sonoma,Diabetes,1998,0
Sonoma,Diabetes,1999,0
Sonoma,Diabetes,2000,0
Sonoma,Diabetes,2001,17
Sonoma,Diabetes,2002,11
Sonoma,Diabetes,2003,30
Sonoma,Diabetes,2004,27
Sonoma,Diabetes,2005,25
Sonoma,Diabetes,2006,24
Sonoma,Diabetes,2007,0
Sonoma,Diabetes,2008,12
Sonoma,Diabetes,2009,0
Sonoma,Diabetes,2010,0
Sonoma,Diabetes,2011,47
Sonoma,Diabetes,2012,23
Sonoma,Diabetes,2013,58
Sonoma,Diabetes,2014,30
Sonoma,Diabetes,2015,51
Sonoma,Diabetes,2016,69
Sonoma,Diabetes,2017,83
Sonoma,Diabetes,2018,34
Sonoma,Diabetes,2019,65
Sonoma,Diabetes,2020,76
Sonoma,Diabetes,2021,50
Sonoma,Assault (homicide),1989,0
Sonoma,Assault (homicide),1990,0
Sonoma,Assault (homicide),1991,0
Sonoma,Assault (homicide),1992,0
Sonoma,Assault (homicide),1993,0
Sonoma,Assault (homicide),1994,0
Sonoma,Assault (homicide),1995,0
Sonoma,Assault (homicide),1996,0
Sonoma,Assault (homicide),1997,0
Sonoma,Assault (homicide),1998,0
Sonoma,Assault (homicide),1999,0
Sonoma,Assault (homicide),2000,0
Sonoma,Assault (homicide),2001,0
Sonoma,Assault (homicide),2002,0
Sonoma,Assault (homicide),2003,0
Sonoma,Assault (homicide),2004,0
Sonoma,Assault (homicide),2005,0
Sonoma,Assault (homicide),2006,0
Sonoma,Assault (homicide),2007,0
Sonoma,Assault (homicide),2008,0
Sonoma,Assault (homicide),2009,0
Sonoma,Assault (homicide),2010,0
Sonoma,Assault (homicide),2011,0
Sonoma,Assault (homicide),2012,0
Sonoma,Assault (homicide),2013,0
Sonoma,Assault (homicide),2014,0
Sonoma,Assault (homicide),2015,0
Sonoma,Assault (homicide),2016,0
Sonoma,Assault (homicide),2017,0
Sonoma,Assault (homicide),2018,0
Sonoma,Assault (homicide),2019,0
Sonoma,Assault (homicide),2020,0
Sonoma,Assault (homicide),2021,0
Sonoma,Diseases of heart,1989,905
Sonoma,Diseases of heart,1990,957
Sonoma,Diseases of heart,1991,1010
Sonoma,Diseases of heart,1992,937
Sonoma,Diseases of heart,1993,1067
Sonoma,Diseases of heart,1994,1021
Sonoma,Diseases of heart,1995,1001
Sonoma,Diseases of heart,1996,1059
Sonoma,Diseases of heart,1997,1041
Sonoma,Diseases of heart,1998,1080
Sonoma,Diseases of heart,1999,1144
Sonoma,Diseases of heart,2000,1135
Sonoma,Diseases of heart,2001,1030
Sonoma,Diseases of heart,2002,1060
Sonoma,Diseases of heart,2003,1064
Sonoma,Diseases of heart,2004,913
Sonoma,Diseases of heart,2005,948
Sonoma,Diseases of heart,2006,962
Sonoma,Diseases of heart,2007,960
Sonoma,Diseases of heart,2008,909
